Id,SalePrice
1852,123038.2988981496
1853,128200.72900906643
1854,162720.55870650103
1855,145048.0271968792
1856,222089.5488114436
1857,140912.89491420376
1858,135454.8747779821
1859,116206.95002861475
1860,144131.5767146779
1861,115472.14786828366
1862,298833.84068590583
1863,281960.64198305004
1864,282087.8862256337
1865,336110.1183997091
1866,321709.84988771786
1867,221333.62584603622
1868,290768.20394855
1869,202888.49876733214
1870,220829.8702619845
1871,245251.0457731287
1872,171362.9898611349
1873,243903.92873263828
1874,152811.74160229403
1875,204902.29477465453
1876,199241.6144016535
1877,211219.0263410145
1878,201604.5045798151
1879,129641.00637462537
1880,132779.83631973565
1881,244453.4526439945
1882,246574.3059417169
1883,187196.3845119639
1884,208484.05566062208
1885,239252.8971958822
1886,286242.92354668316
1887,210220.52347847627
1888,261102.4109526865
1889,169256.09617221574
1890,122084.81409135491
1891,142265.8340326282
1892,96656.65398463397
1893,134079.16193903078
1894,126826.40769431791
1895,138228.7192883426
1896,126020.99504071173
1897,111440.61407631727
1898,112559.87458692353
1899,164162.07247330848
1900,151660.51287158596
1901,168277.48573406352
1902,155991.4687817429
1903,217272.26853136808
1904,139133.65838083738
1905,207045.7115837132
1906,152786.72872932555
1907,212395.79586837365
1908,108881.7376834825
1909,128122.37735973558
1910,118096.31142053111
1911,219190.99462626583
1912,337767.7750286573
1913,142112.0927051661
1914,63474.17121954171
1915,321101.78195516573
1916,66375.85865520257
1917,245425.85235338638
1918,142157.88517723736
1919,178442.71164929698
1920,158588.71820237688
1921,391443.05095672794
1922,309332.8038272163
1923,232135.39372219853
1924,232435.27321486556
1925,199935.61134973983
1926,383992.86105229345
1927,136365.26704334043
1928,147634.02639665408
1929,128103.60384965241
1930,131706.67723073415
1931,143190.54024472763
1932,144047.7538462987
1933,181991.14763140312
1934,181021.09272037103
1935,168931.96148077937
1936,197664.75040822316
1937,182821.0643799388
1938,169363.74166839605
1939,248374.4972261123
1940,189664.06270695935
1941,172706.1449278324
1942,183724.79038445247
1943,209849.5548985522
1944,366528.9258881719
1945,390556.45725880394
1946,141135.70664480308
1947,314097.604459433
1948,176532.05047644555
1949,245722.01316262153
1950,185471.78492904367
1951,245782.09527337298
1952,204602.6220049989
1953,165793.3328437422
1954,184414.61934169877
1955,138637.6212320334
1956,297072.7678031841
1957,152525.39855813506
1958,295789.017775042
1959,143477.14408569352
1960,115054.40350603129
1961,118957.86791978928
1962,96940.75300889449
1963,105049.46055357705
1964,108241.58436974967
1965,141123.84462335941
1966,132267.7684273342
1967,300979.6421171684
1968,434626.4793339651
1969,394995.3463207523
1970,432824.81679223
1971,483111.1945214568
1972,375891.2975217472
1973,268325.0602395331
1974,338892.86800396704
1975,551730.5376765621
1976,273675.7312695895
1977,360161.12352305127
1978,371533.6409436267
1979,326603.2766251853
1980,207487.74568229442
1981,342312.5879716119
1982,222709.9899893564
1983,204886.08731483875
1984,173526.96580765024
1985,223074.18551582153
1986,210185.19406255244
1987,179785.71897934304
1988,174029.15044811854
1989,192462.85514988887
1990,210382.5372499505
1991,237104.12800607152
1992,212522.2599808143
1993,169005.82420373434
1994,234782.95420520043
1995,186828.49555139767
1996,250941.2659699516
1997,312929.3373516666
1998,324602.9567274808
1999,276135.07375480403
2000,324563.2387289067
2001,275112.8188293411
2002,247989.33702582962
2003,264434.0310977949
2004,288261.16406796983
2005,227080.35632181462
2006,220974.43137296024
2007,242933.47560138663
2008,215568.15822650903
2009,195836.45106587798
2010,188824.1018474095
2011,141709.70234308759
2012,169483.720075322
2013,176911.5900268227
2014,183102.12103741063
2015,198847.57037684487
2016,190812.26347048508
2017,194989.64467308254
2018,119373.1368186242
2019,131647.27642871946
2020,108169.94534524126
2021,98018.8189408548
2022,184231.4670467212
2023,139973.51330297373
2024,276799.1429217547
2025,370652.16059786984
2026,174863.7903801362
2027,159800.57201591393
2028,149176.4408187845
2029,170020.88933438424
2030,267129.8933544305
2031,228532.44858259693
2032,248318.23673724665
2033,253899.56217354437
2034,170215.36693049813
2035,226353.6893795622
2036,200650.26000434265
2037,207011.98386214644
2038,313503.4525239334
2039,223797.19869939302
2040,292601.65951338236
2041,296330.77346272435
2042,209758.18134846896
2043,180997.15197538811
2044,171939.41985526064
2045,208597.93340061003
2046,146705.61731436878
2047,142292.12730766792
2048,139662.71113065688
2049,141860.17130053972
2050,175771.25220542695
2051,104661.33060779823
2052,125105.85342717079
2053,149546.93841412428
2054,89167.22142329009
2055,151120.32741260756
2056,149461.5216353032
2057,113077.96364499984
2058,213025.11034984858
2059,135309.70892886227
2060,175784.7896162912
2061,172702.63346884813
2062,129518.68704821296
2063,120914.96161747153
2064,143596.12000714845
2065,115646.29830578898
2066,161279.04606752962
2067,106377.96540987019
2068,144788.1594107538
2069,86196.75172656632
2070,115643.18267111943
2071,95591.9310712403
2072,128041.87487658876
2073,136395.58124777733
2074,181286.65420231808
2075,148279.5334827961
2076,115741.98506220618
2077,158193.32981208264
2078,124389.73598771171
2079,132338.52304475175
2080,120975.98979003713
2081,123852.80728851425
2082,122490.02501738255
2083,143560.0063594553
2084,110844.55580111958
2085,119429.15445259055
2086,112803.16528934942
2087,124046.82713515627
2088,92108.6892134274
2089,78977.6746454229
2090,124854.96866337139
2091,114914.4032442008
2092,120970.65804425089
2093,114619.58401802553
2094,106451.53080301659
2095,146328.0915660703
2096,80623.456111618
2097,95976.93544973392
2098,142696.78689006515
2099,54514.39027812271
2100,71848.15073482187
2101,110148.87316547935
2102,128081.51578309586
2103,105535.39668633314
2104,141895.09702483256
2105,127501.78005961032
2106,58643.04934707431
2107,197816.6354407565
2108,115111.67950064801
2109,112648.56594413759
2110,125832.45269423473
2111,141449.0471419362
2112,135461.67623696633
2113,124000.022588963
2114,122415.28771387118
2115,165376.4912957704
2116,114958.56243782365
2117,151896.38689752633
2118,123952.49720620665
2119,116494.66116101478
2120,113009.70001826265
2121,90034.15368768411
2122,116865.46352066388
2123,83413.9741242547
2124,154414.1273762808
2125,122021.66800925136
2126,142834.73184207306
2127,162918.35893823442
2128,123752.04742295246
2129,91944.93873807101
2130,137734.15654298468
2131,139024.2686292361
2132,114630.61529410927
2133,124865.82079243449
2134,118375.85574434655
2135,94964.40426517227
2136,79357.34273094586
2137,105062.74287370531
2138,137660.0654094107
2139,147149.892689289
2140,136758.1784548974
2141,153719.3730020468
2142,126220.62764461536
2143,140574.09674126873
2144,118883.24434683242
2145,138377.19957182778
2146,171041.35078276918
2147,141453.92727733296
2148,138380.71760794954
2149,148463.62148898523
2150,239750.7594950213
2151,111718.77512075867
2152,172228.9275735055
2153,163850.8572646065
2154,106668.21452725951
2155,139894.2739367001
2156,263697.94012509735
2157,224945.97437777312
2158,233101.89219029256
2159,207870.03073988223
2160,181005.5477259618
2161,234640.00587788288
2162,383725.43536952103
2163,338653.5009492492
2164,238371.14295399497
2165,208119.05247817762
2166,156924.52840313184
2167,222251.6136976627
2168,198907.48017065963
2169,195190.6431327259
2170,216639.35931293876
2171,154686.81162717618
2172,127896.2241920709
2173,169538.27197704458
2174,226015.1593573341
2175,285063.7020270702
2176,306923.5582465694
2177,239556.72626144695
2178,208353.15498215414
2179,138231.34327972692
2180,216557.90417563694
2181,191323.9172633589
2182,218908.5481797134
2183,188318.2887029369
2184,119992.77872031924
2185,127818.8920392199
2186,145663.13533666445
2187,152825.6712068503
2188,151834.95948122913
2189,267397.4107013101
2190,80540.08514570305
2191,83101.31177248374
2192,93504.34472813921
2193,112339.92469247442
2194,106884.74195409704
2195,108159.74459098099
2196,101096.46201654927
2197,117519.67233653777
2198,160006.27482952506
2199,175102.89617015133
2200,150197.3025324273
2201,144221.73247364405
2202,218000.2348204252
2203,137835.3924521002
2204,185496.10967671662
2205,124665.78755495306
2206,141060.21491422804
2207,206013.84798846702
2208,276469.91665055224
2209,245665.74110423084
2210,115810.1680886754
2211,114557.88465956124
2212,121416.36694804864
2213,107083.18971931265
2214,125904.48687818884
2215,104014.37037946552
2216,148520.61390072474
2217,53177.595037380735
2218,82360.54626405807
2219,73944.84912231873
2220,71764.39744493963
2221,319438.16786758206
2222,280825.29040692607
2223,275016.19920556515
2224,205088.82481014676
2225,118541.83676827783
2226,191207.36616441963
2227,197452.37303537663
2228,266669.7890443791
2229,256768.25439203283
2230,155951.48579478124
2231,213564.12388220572
2232,180436.13169024975
2233,177412.73928765857
2234,240092.81408662858
2235,225838.68122546433
2236,262808.84916966094
2237,316140.18640228687
2238,192322.18642995448
2239,105978.5384791987
2240,159744.64445701914
2241,154322.99296556922
2242,119645.41116174617
2243,128980.35570981145
2244,101819.35740001376
2245,97515.87845226645
2246,146478.19385953125
2247,113122.79089085633
2248,124136.13332925442
2249,120558.88593410476
2250,131605.75844594557
2251,105606.81164128165
2252,174848.5795763124
2253,151709.78563418487
2254,174304.19466468832
2255,184358.1621572073
2256,173958.8749904003
2257,209557.11815481875
2258,158136.18288629098
2259,175987.63707414197
2260,144658.3226414925
2261,191088.00181746305
2262,208055.8216457262
2263,380582.53621066274
2264,484625.4182883697
2265,164649.61096273793
2266,301782.2405845552
2267,374380.69074444246
2268,416559.1500420507
2269,150238.76848951034
2270,189606.58025251242
2271,215233.86119034587
2272,194944.24627730512
2273,164795.08188590666
2274,179589.08235461346
2275,158019.97175065018
2276,190440.83357438364
2277,186724.76458750686
2278,145938.7566124798
2279,123558.03752356744
2280,119386.40070332297
2281,164160.73845837312
2282,181389.82769135133
2283,108210.63636215571
2284,113414.4261307043
2285,138914.06947077007
2286,124918.96854811638
2287,370057.3911652264
2288,272082.22294797306
2289,394287.2828088448
2290,476458.8474151817
2291,333556.22087628284
2292,443755.56637744367
2293,502503.4591437876
2294,420530.5132004919
2295,486721.151025101
2296,307693.33910638985
2297,347276.7807087476
2298,345543.06623033254
2299,369101.08642078826
2300,337587.03884117096
2301,309461.3693483692
2302,255525.17149703167
2303,246355.57981909352
2304,250057.40976547924
2305,204436.39375985606
2306,196447.59189376395
2307,203201.92970880328
2308,232891.77732601675
2309,283418.18187824544
2310,219856.33482639736
2311,205142.5872903264
2312,176925.1116984094
2313,173388.1492488571
2314,173806.40850215213
2315,180331.75443305448
2316,191646.43267792353
2317,190872.79988732326
2318,178969.67101452776
2319,182584.29054258124
2320,183034.92565335656
2321,235261.50468666866
2322,177994.73010154336
2323,194096.5500301328
2324,178003.4254431551
2325,218117.03940251164
2326,173039.1446497048
2327,204482.00541517712
2328,221915.91197561746
2329,192267.49029654422
2330,181871.88762674583
2331,358507.54689401074
2332,412319.28437702917
2333,328096.6505717591
2334,262840.1629729354
2335,281278.83863303077
2336,318462.87476791826
2337,204946.9741489815
2338,274271.81564567215
2339,223328.5946011947
2340,412141.9602484906
2341,224122.82372441213
2342,242371.4833314386
2343,233932.29235281717
2344,228763.23846712726
2345,238301.7179083057
2346,214050.5144210169
2347,196720.9845509133
2348,245367.73575412415
2349,179014.34805020047
2350,309217.96619432315
2351,259908.5494050431
2352,251160.15050214133
2353,246880.7483255279
2354,135702.62451502954
2355,140277.25383879314
2356,154495.2951351462
2357,187241.97735303795
2358,198518.09090661936
2359,133507.91707957655
2360,113257.37085730192
2361,149310.2826443114
2362,272227.3542319196
2363,139784.2342528857
2364,152848.54250645015
2365,219577.96788522913
2366,189226.10459389808
2367,223396.59333303611
2368,214078.65330488083
2369,220693.2383481725
2370,168571.59740089707
2371,166964.25947611622
2372,193365.62026577996
2373,279719.6838874195
2374,325146.933962677
2375,247027.91290838004
2376,288710.65718777745
2377,354027.63899434305
2378,147202.46801137825
2379,207599.6439256969
2380,147149.19864728095
2381,169936.3371291058
2382,207174.43483606714
2383,204686.104332762
2384,245796.83982936622
2385,163629.7512942234
2386,135968.89039093038
2387,134788.36726825635
2388,103647.77925705312
2389,119844.86263655695
2390,149706.68705801
2391,144461.68609055295
2392,117239.57471653326
2393,167974.60526588748
2394,144311.48409124458
2395,208606.09354972412
2396,145350.867372348
2397,219962.19324821033
2398,128241.46708770044
2399,61730.40063153403
2400,60237.8275542914
2401,119718.82798559115
2402,138470.27212925837
2403,145861.5129826031
2404,152665.79100559818
2405,160991.362015127
2406,141847.183926174
2407,124256.88052344938
2408,154755.2133464676
2409,121647.21294078059
2410,166772.9588922235
2411,115454.94695068593
2412,155379.37832983932
2413,131708.69826530237
2414,156780.46592643496
2415,133050.125065465
2416,129422.50610700728
2417,134759.74281875967
2418,134318.2467256898
2419,130112.20861678166
2420,120692.09089846839
2421,148278.8706731584
2422,108545.23268821054
2423,117429.89910256366
2424,151558.10763958644
2425,200589.95452048484
2426,125732.33328101881
2427,132049.60328578504
2428,173014.30156187282
2429,113686.97067559484
2430,133202.212945568
2431,106858.12698881235
2432,144673.49133994718
2433,143059.77844979212
2434,138704.3441534305
2435,150783.0125107864
2436,108578.17616050881
2437,107998.02951631136
2438,121837.79393984779
2439,104407.32843090006
2440,120394.58806231858
2441,91559.40095305463
2442,96122.74455645567
2443,127627.14630806149
2444,133571.26402354948
2445,88544.00142060168
2446,141725.6875408998
2447,186030.13798339665
2448,125680.22556258632
2449,109446.02152207936
2450,150383.43639488268
2451,128609.80198834688
2452,199843.16725038458
2453,93487.06778543782
2454,120305.38832775845
2455,111940.08667722587
2456,138740.871388207
2457,133189.14360073564
2458,126989.7275175619
2459,111412.32778842287
2460,133659.4315766263
2461,130889.35845103972
2462,136590.9473130211
2463,126323.46453109443
2464,190378.9798481161
2465,138720.08033471543
2466,112120.35132318315
2467,127553.79888514768
2468,79274.62623971998
2469,78269.0650158903
2470,192130.2261578851
2471,218980.49254166248
2472,165758.737436097
2473,113957.90380698464
2474,63558.62746628592
2475,218456.9288563585
2476,119107.9597354513
2477,126618.99257481784
2478,147554.04808482123
2479,104428.2950209229
2480,150261.45210162882
2481,121163.66903769657
2482,124822.82595908422
2483,108782.48878167263
2484,121377.59068283516
2485,126369.67283232452
2486,149351.25583537456
2487,166235.86930001975
2488,162809.5210929811
2489,147216.9415914779
2490,140309.2183536224
2491,90751.8737791134
2492,191978.06608400607
2493,159141.14414873664
2494,143570.7492430849
2495,88762.723747059
2496,238438.1723315862
2497,156541.65605643074
2498,107963.02932572713
2499,87436.04385617306
2500,123325.98167661017
2501,142438.9260234014
2502,146221.95518059077
2503,90685.96467527462
2504,167618.82790826488
2505,224191.7428479942
2506,246625.50048328712
2507,282593.75842975004
2508,246808.59810557112
2509,212552.70165558247
2510,213775.46352716463
2511,174043.99174012395
2512,210295.6330817552
2513,217358.82441586725
2514,254928.91415525158
2515,151073.58383679116
2516,175078.26943493966
2517,149285.8075291228
2518,157534.7724197314
2519,232780.35961090418
2520,209171.9377349119
2521,185622.6549237647
2522,224546.91433468784
2523,118271.3424682371
2524,135095.60316755014
2525,147923.36327920013
2526,137231.9318072153
2527,119000.68437341416
2528,126498.63741096959
2529,133972.50338914315
2530,125592.992987738
2531,258457.55112557855
2532,226848.5860674166
2533,193122.57628396899
2534,228219.72147771253
2535,300923.4635200512
2536,230281.13958622923
2537,236053.27018878298
2538,180540.74676321817
2539,186906.6530026261
2540,178569.26349301293
2541,181701.92519808453
2542,165070.36594928385
2543,122323.22831708347
2544,123321.85359493489
2545,139329.19627940052
2546,125647.11975120993
2547,136221.246619316
2548,148738.24991748296
2549,159549.28732223387
2550,974924.6042966056
2551,144630.94908534244
2552,126273.09906874665
2553,77632.0994869984
2554,94107.80697108647
2555,121395.12621271079
2556,99650.1959050757
2557,108642.4850670221
2558,143833.12168917572
2559,143224.31501412415
2560,151967.50864255612
2561,144796.58684148797
2562,141856.74435444773
2563,151384.2379009617
2564,205927.5334397814
2565,139460.9443593792
2566,161877.203394045
2567,137551.6185011201
2568,201148.67426255796
2569,223369.32905414334
2570,113877.48389362718
2571,196227.58940167972
2572,145357.75460467214
2573,222502.59736891254
2574,312441.9012361105
2575,132452.6418729678
2576,117600.0229140292
2577,136511.232437233
2578,82893.04903791261
2579,63785.264458056714
2580,101566.81750628457
2581,107251.6624062547
2582,107994.82685498432
2583,293204.97793957754
2584,180139.58913931207
2585,184082.74340053633
2586,223949.37858017263
2587,200522.47941301353
2588,146023.40547403452
2589,149862.4529488238
2590,202860.32912547563
2591,228587.06927784596
2592,217860.982922489
2593,250321.24231475237
2594,185915.074356144
2595,197711.10977857048
2596,293946.94641604286
2597,184170.97534075097
2598,293954.8744934747
2599,328965.8343580006
2600,146364.82107701802
2601,144488.63318405775
2602,84074.12607640008
2603,91785.04937244845
2604,92077.97947003401
2605,81417.82014606646
2606,147027.65832520512
2607,203609.05652500657
2608,192930.99072494288
2609,169595.55956172146
2610,109160.05406483907
2611,122508.81799603355
2612,161428.07543468292
2613,133635.6279466731
2614,128162.94517326674
2615,158811.95921337858
2616,144378.78040669666
2617,185025.24772054286
2618,204361.07423007462
2619,197473.31374753738
2620,187419.08844610778
2621,173414.24520311385
2622,183459.91456186742
2623,237812.39088720892
2624,302988.0427649773
2625,306252.4302252552
2626,172559.13173137885
2627,162742.894306212
2628,486864.14165745716
2629,523265.702192713
2630,383751.29257798137
2631,498495.5496999154
2632,418328.51253799413
2633,312090.27256252576
2634,424193.58616054966
2635,159206.42823894482
2636,178942.25426117113
2637,178304.3051133792
2638,269375.6599130428
2639,186783.40909514684
2640,153173.96240811498
2641,104264.58438606207
2642,186889.14615020863
2643,103449.2697809263
2644,120807.03388911784
2645,109584.5609420602
2646,96371.7074672928
2647,103665.5989410154
2648,140170.08923480115
2649,155383.2834600974
2650,134930.78959519663
2651,137512.29287266737
2652,427047.6117276527
2653,255177.92757397686
2654,257268.0031856507
2655,404377.6767308053
2656,326246.6032452986
2657,360934.55314634374
2658,319217.91352803446
2659,317093.82314362586
2660,369043.54319250956
2661,351289.87193352677
2662,367252.34731711796
2663,287618.68001758965
2664,270032.12271539285
2665,329197.13505808223
2666,288773.93848376535
2667,166756.42449724756
2668,179161.33484049255
2669,182957.28501633235
2670,278695.33283252857
2671,185339.2763819087
2672,194678.45479937125
2673,203025.64029908236
2674,199241.37193802255
2675,172283.29722002635
2676,190055.0735335406
2677,199172.59406888043
2678,247758.04381586827
2679,270778.14461875625
2680,290728.95812699
2681,404465.2449211128
2682,330836.0362300273
2683,519347.05328096775
2684,327375.1870328728
2685,331625.12369982613
2686,259889.66572070637
2687,322013.1871943545
2688,223222.99139254674
2689,207668.5592896665
2690,435205.7520772434
2691,189362.90396881523
2692,137030.33066270413
2693,195869.30545409484
2694,136545.19990474585
2695,191826.0078962525
2696,180160.96037371623
2697,188651.57741721685
2698,190622.6312268261
2699,171341.59774229
2700,156736.0456937927
2701,152314.7467535549
2702,114521.35977740459
2703,121282.17523040222
2704,139809.70972143507
2705,115299.76941457482
2706,113318.86808191563
2707,125769.64842000019
2708,131586.6442191385
2709,104883.05684803784
2710,124538.36494679368
2711,277748.13589740556
2712,392583.9603698373
2713,170762.86254830236
2714,149677.02589765092
2715,171876.14158010506
2716,142962.47642597512
2717,196894.99419595572
2718,218317.5753799937
2719,158848.334838518
2720,175996.29524615692
2721,133979.7201459157
2722,158458.47775968397
2723,136091.8245863567
2724,128321.3308863637
2725,132662.54485359674
2726,150421.69887217847
2727,179021.1111942468
2728,180289.36065601412
2729,147076.6836464666
2730,153240.24652384198
2731,130235.47277398618
2732,135307.21957210946
2733,160145.29665914428
2734,154651.41921373297
2735,140514.51758799254
